Row_ID,Y1,Var0,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8
693,X,0.103,2.211586384,2.954073519,2.126121301,2.188034591,-1.23092229,-2.231991079,-2.527824406,-0.696219606
694,A,0.276,0.64556083,0.611278677,0.963022342,1.57247129,0.035750461,-0.511831179,-1.240585763,-0.1729965
695,D,0.966,1.167569348,0.611278677,2.126121301,0.341344676,-0.104990955,0.133228783,-0.355609196,0.125988132
696,X,0.552,-0.659460465,-0.169652937,-0.781626097,0.341344686,-0.316103081,-0.404321185,0.04665288,-1.593173499
697,",",0.414,0.123552312,-0.169652937,-0.200076617,-0.274218617,0.598716128,0.348248771,-0.114251951,-0.995204235
698,K,0.034,0.123552312,0.22081287,0.381472862,0.956908017,0.176491878,0.02571879,-0.436061611,-0.696219601
699,D,0.103,2.994599161,2.563607712,2.126121301,1.57247134,-0.597585914,-1.586931116,-1.562395424,0.873449716
700,H,0.103,1.167569348,2.173141905,2.126121301,1.675065235,-0.386473789,-1.049381148,-1.562395424,0.051241979
701,X,0.414,0.906565089,0.22081287,0.963022342,1.162095818,0.176491878,-0.189301198,-0.596966442,0.275480454
702,A,0.793,-0.920464724,-0.169652937,-0.781626097,-0.274218567,-0.104990955,0.240738777,0.770724616,-0.546727282
703,A,0.069,-0.920464724,-0.560118744,-0.200076617,0.136156985,1.302423212,0.88579874,0.448914956,-0.546727281
704,Q,0.828,-1.442473242,-0.950584551,-0.781626097,-0.582000203,0.457974712,0.778288746,0.609819786,-0.023504174
705,A,0.034,0.64556083,0.611278677,-0.200076617,1.162095858,0.387604003,0.133228783,0.20755771,0.798703564
706,",",0.207,-0.398456206,-0.560118744,-0.781626097,-0.889781838,0.52834542,1.208328721,0.770724616,0.424972775
707,X,0.276,-0.398456206,-0.560118744,-0.781626097,0.136157025,0.95056967,0.778288746,0.770724616,1.247180514
708,V,0.793,-0.920464724,-0.950584551,-0.781626097,-0.479406277,1.232052504,1.100818727,1.092534277,0.499718935
709,O,0.276,-0.659460465,-0.950584551,-1.363175576,-0.582000153,0.317233295,0.348248771,0.529367371,1.247180516
710,S,0.034,-0.920464724,-0.950584551,-0.781626097,-0.376812372,0.457974712,0.670778752,0.609819786,1.097688201
711,A,0.793,-1.181468983,-0.950584551,-1.363175576,-1.197563444,1.091311087,1.530858702,1.172986692,1.471418991
712,W,0.034,-0.659460465,-0.169652937,-0.781626097,-0.069030696,0.739457545,0.348248771,0.690272201,0.873449729
713,I,0.034,-0.920464724,-0.950584551,-0.781626097,-0.889781768,0.95056967,0.88579874,1.333891523,1.172434362
714,P,0.793,-0.659460465,-0.560118744,-0.200076617,0.341344866,0.035750461,0.348248771,-0.436061611,0.948195889
715,Q,0.069,-0.659460465,-0.169652937,-0.781626097,0.854314302,-0.386473789,-0.619341173,-0.194704366,1.022942048
716,L,0.759,-0.920464724,-0.560118744,-0.781626097,0.649126542,-0.597585914,-0.189301198,-0.033799535,1.022942049
717,J,0.966,-0.659460465,-0.169652937,-0.200076617,0.136157125,-0.245732372,-0.189301198,-0.033799535,0.27548047
718,D,0.966,-0.920464724,-0.560118744,-0.200076617,0.546532677,1.091311087,0.670778752,-0.355609196,0.424972787
719,B,0.138,-0.137451947,1.001744484,0.381472862,1.264689883,0.246862586,-0.081791204,-1.240585763,0.948195894
720,W,0.034,-0.137451947,0.22081287,2.126121301,1.264689893,0.809828254,0.348248771,-1.481943009,0.649211264
721,A,0.897,-0.659460465,-0.169652937,0.381472862,0.956908247,0.95056967,0.778288746,-0.275156781,-0.247742631
722,J,0.138,-0.659460465,-0.169652937,-0.200076617,1.264689913,-0.034620247,-0.296811191,-0.677418857,-0.99520421
723,A,0.552,-0.398456206,-0.169652937,-0.200076617,0.956908267,-0.667956623,-0.404321185,-0.677418857,-1.66791963
724,L,0.793,-0.398456206,-0.169652937,-0.200076617,0.23875108,-0.386473789,-0.404321185,-0.355609196,-0.54672726
725,P,0.345,0.123552312,0.611278677,0.963022342,1.162096058,-0.245732372,-0.189301198,-0.677418857,0.051242004
726,A,0.379,-1.181468983,-0.560118744,-0.781626097,0.546532757,-0.316103081,0.348248771,-0.033799535,0.200734321
727,Q,0.621,-0.920464724,-0.560118744,-0.781626097,0.23875111,-0.316103081,0.02571879,0.288010125,0.723957428
728,O,0.655,-0.659460465,-0.169652937,0.381472862,1.264689973,0.880198962,0.670778752,-1.160133348,0.424972797
729,A,0.138,-0.659460465,-0.169652937,0.381472862,1.059502213,0.739457545,0.670778752,-0.516514026,0.200734324
730,D,0.793,-0.398456206,-0.169652937,-0.200076617,0.956908337,-0.175361664,-0.619341173,-0.677418857,1.097688221
731,",",0.276,-0.137451947,-0.560118744,-1.363175576,0.23875115,-0.456844497,-0.511831179,0.04665288,-1.069950359
732,A,0.621,-0.920464724,-1.341050359,-1.363175576,-1.710532661,1.513535337,2.068408671,1.655701183,-0.845711884
733,V,0.759,-0.659460465,-0.950584551,-0.200076617,0.23875117,0.387604003,1.423348708,0.529367371,0.275480486
734,E,0.793,-0.659460465,-0.169652937,-1.363175576,-1.3001571,1.724647463,2.068408671,1.494796353,0.499718961
735,A,0.138,-1.442473242,-1.341050359,-1.363175576,-0.581999893,0.035750461,1.530858702,0.931629447,1.3219267
736,N,0.034,-0.398456206,0.611278677,-0.781626097,-0.171624341,0.246862586,0.133228783,0.770724616,0.798703595
737,G,0.552,-0.920464724,-0.950584551,-0.781626097,-0.581999873,1.302423212,1.208328721,0.448914956,1.471419017
738,A,0.172,-0.920464724,-0.560118744,-0.781626097,-0.889781518,0.95056967,1.638368696,1.414343938,1.022942071
739,L,0.793,-0.659460465,-0.560118744,-0.200076617,-0.684593737,0.739457545,0.240738777,1.012081862,0.35022665
740,J,0.966,-0.659460465,-0.950584551,-0.200076617,-0.479405957,0.457974712,1.638368696,1.172986692,-0.247742612
741,I,0.034,-0.920464724,-0.950584551,-0.781626097,-0.889781488,1.232052504,1.530858702,1.092534277,0.873449758
742,Z,0.414,-0.398456206,0.22081287,0.963022342,0.136157375,-0.245732372,0.348248771,-0.677418857,0.723957443
743,A,0.276,0.384556571,0.611278677,1.544571821,0.546532927,-0.527215206,-0.941871154,0.04665288,0.87344976
744,R,0.483,-0.659460465,-0.560118744,-0.781626097,-0.581999803,0.880198962,0.455758765,0.448914956,0.125988181
745,A,0.621,-0.920464724,-0.950584551,-0.781626097,-1.094969219,1.161681796,0.455758765,0.931629447,0.350226656
746,P,0.276,-1.181468983,-1.341050359,-1.363175576,-1.402750865,1.513535337,1.745878689,1.494796353,-0.09825029
747,A,0.103,1.428573607,2.954073519,1.544571821,1.367284049,-1.019810164,-1.264401135,-0.838323687,0.125988184
748,J,0.276,-1.181468983,-1.341050359,-0.781626097,-0.992375304,1.443164629,1.853388683,1.575248768,0.649211292
749,A,0.034,-0.920464724,-0.950584551,-0.781626097,-0.376811982,1.513535337,1.530858702,1.253439108,1.022942082
750,W,0.276,0.123552312,0.22081287,-0.200076617,0.751720766,0.317233295,0.348248771,0.368462541,-0.920458024
751,Z,0.276,0.906565089,1.392210291,0.963022342,0.956908547,-0.527215206,-0.726851166,-0.677418857,1.1724344
752,J,0.621,0.384556571,1.001744484,0.963022342,0.23875136,-0.386473789,-1.371911129,-0.596966442,1.022942085
753,H,0.034,-0.398456206,-0.169652937,0.381472862,-0.069030286,-0.034620247,0.02571879,-0.114251951,-0.098250283
754,V,0.034,-0.659460465,-0.560118744,-0.781626097,-0.787187473,1.020940379,-0.081791204,0.690272201,-0.92045802
755,G,0.966,-0.659460465,-0.560118744,-0.781626097,-0.581999693,0.246862586,0.348248771,0.288010125,-0.995204177
756,P,0.034,-0.659460465,-0.560118744,-0.781626097,-0.992375224,0.669086837,0.133228783,0.770724616,-0.920458018
757,H,0.034,0.123552312,0.611278677,0.963022342,0.136157525,-0.527215206,-0.83436116,-0.516514026,0.27548051
758,Q,0.241,0.123552312,0.22081287,0.381472862,0.341345306,0.10612117,-0.511831179,-0.033799535,0.200734353
759,H,0.034,0.384556571,0.611278677,0.963022342,-0.171624111,-1.019810164,-1.156891141,-0.275156781,0.574465144
760,W,0.241,-0.137451947,-0.169652937,-0.200076617,0.23875144,0.457974712,-0.189301198,0.127105295,-1.06995033
761,N,0.103,1.167569348,2.173141905,2.126121301,0.443939221,-1.160551581,-1.479421122,-1.079680933,-0.098250275
762,",",0.103,1.167569348,0.22081287,2.126121301,-0.376811852,-2.286482915,-0.081791204,-0.677418857,-0.24774259
763,",",0.103,2.994599161,2.563607712,2.70767078,1.469878094,-1.582775832,-2.016971091,-1.240585763,0.200734358
764,",",0.103,0.384556571,0.22081287,0.381472862,-0.171624061,-0.034620247,-0.404321185,0.20755771,-1.069950326
765,A,0.586,0.906565089,0.22081287,-0.781626097,-0.787187363,-1.23092229,-1.264401135,0.609819786,-0.621473376
766,A,0.966,1.167569348,2.173141905,0.963022342,0.751720926,-1.160551581,0.455758765,-1.160133348,-1.368934955
767,A,0.793,1.167569348,1.782676098,0.963022342,0.751720936,-0.949439456,-0.726851166,-0.677418857,0.200734362
768,R,0.034,2.472590643,0.611278677,-0.200076617,0.23875152,-2.216112207,-0.081791204,-0.516514026,-0.02350411
769,A,0.103,3.51660768,-0.169652937,3.870769739,0.136157645,-2.779077874,-0.189301198,-1.562395424,-1.144696479
770,C,0.103,1.428573607,1.392210291,1.544571821,0.341345426,-1.019810164,-0.619341173,-1.160133348,-0.546727214
771,A,0.414,-0.659460465,-1.341050359,-0.781626097,-2.120907812,-2.779077874,0.993308733,0.851177032,-0.696219528
772,U,0.103,0.906565089,0.22081287,1.544571821,-0.787187293,-1.23092229,-1.264401135,-0.355609196,-1.069950318
773,K,0.379,0.123552312,-0.560118744,0.381472862,-1.505344481,-2.216112207,0.778288746,0.609819786,-1.443681106
774,K,0.034,0.123552312,-0.560118744,0.381472862,-0.992375044,-0.738327331,-0.404321185,0.20755771,1.022942107
775,H,0.034,-0.137451947,-0.560118744,-0.200076617,-0.787187263,-0.386473789,0.240738777,-0.114251951,-0.770965682
776,R,0.103,0.906565089,-0.169652937,2.126121301,-0.684593367,-2.216112207,-1.156891141,-0.757871272,-0.84571184
777,X,0.034,0.123552312,-0.560118744,0.963022342,-0.889781128,-1.512405123,-0.296811191,0.288010125,-0.023504101
778,V,0.103,0.64556083,-0.560118744,-0.200076617,-1.813126087,-2.990189999,-0.511831179,0.04665288,-0.471981048
779,H,0.103,0.64556083,0.611278677,0.381472862,-0.787187223,-1.723517248,-1.049381148,-0.033799535,-1.368934942
780,K,0.552,0.384556571,0.611278677,0.381472862,-0.479405557,-1.019810164,-0.726851166,-0.114251951,-0.621473361
781,A,0.966,0.123552312,-0.169652937,0.381472862,-0.889781088,-0.949439456,-0.511831179,0.20755771,-2.041650361
782,R,0.414,0.64556083,1.001744484,0.381472862,0.136157775,-0.597585914,-1.586931116,-0.355609196,-0.397234886
783,W,0.759,0.906565089,1.001744484,0.963022342,0.341345556,-0.456844497,-0.619341173,-0.194704366,-0.172996411
784,A,0.103,1.428573607,1.782676098,2.70767078,0.956908877,-1.160551581,-1.264401135,-1.160133348,-0.397234884
785,V,0.621,-0.137451947,-0.560118744,-0.781626097,-1.402750475,-0.808698039,-0.83436116,1.012081862,-0.696219514
786,B,0.034,-0.137451947,-0.169652937,-0.781626097,-1.30015658,-1.160551581,-1.371911129,0.770724616,-0.247742566
787,D,0.379,0.123552312,0.22081287,-0.200076617,-0.992374914,-1.160551581,-1.049381148,-0.114251951,-1.144696461
788,R,0.276,0.384556571,0.22081287,-0.200076617,0.03356395,0.035750461,-0.726851166,0.04665288,0.051242067
789,P,0.138,-0.137451947,-0.560118744,-0.200076617,-0.274217697,0.739457545,0.348248771,0.529367371,-0.098250247
790,A,0.034,-0.398456206,-0.169652937,-0.200076617,-0.171623801,0.669086837,0.778288746,0.690272201,-1.0699503
791,Q,0.759,-0.398456206,-0.560118744,-0.200076617,-1.197562644,0.598716128,-0.189301198,0.770724616,-0.247742561
792,U,0.379,-0.398456206,0.22081287,-1.363175576,-0.889780978,0.809828254,0.348248771,0.931629447,0.125988229
793,S,0.759,-0.920464724,-0.560118744,-0.781626097,-0.171623771,0.880198962,0.455758765,0.690272201,-0.247742559
794,A,0.517,-0.920464724,-0.950584551,-0.781626097,-0.479405417,1.091311087,0.778288746,0.851177032,0.125988231
795,H,0.379,-0.920464724,-0.950584551,-0.200076617,-0.479405407,0.669086837,0.670778752,0.529367371,0.424972864
796, ,0.034,-0.920464724,-0.560118744,-0.781626097,-0.171623741,0.387604003,0.240738777,0.448914956,0.798703655
797,A,0.724,-0.659460465,-0.560118744,0.381472862,0.23875181,0.598716128,0.670778752,0.529367371,1.097688288
798,H,0.241,-0.920464724,-0.560118744,-0.781626097,-0.171623721,1.513535337,1.100818727,0.529367371,0.873449815
799,L,0.414,-1.181468983,-0.950584551,-0.781626097,-0.171623711,0.739457545,0.348248771,0.690272201,1.09768829
800,J,0.552,-0.659460465,-0.560118744,-0.781626097,-0.171623701,0.52834542,0.133228783,0.04665288,0.798703659
801,A,0.034,-1.181468983,-0.950584551,-1.363175576,-0.069029806,0.669086837,0.778288746,0.690272201,0.350226712
802,H,0.586,-1.181468983,-0.950584551,-0.781626097,0.03356409,0.387604003,0.455758765,0.529367371,0.798703661
803,H,0.414,-0.398456206,-1.341050359,-1.363175576,-0.479405327,-0.597585914,-0.081791204,0.851177032,0.948195978
804,B,0.034,-0.920464724,-0.950584551,-0.781626097,-0.479405317,0.95056967,0.670778752,0.690272201,0.723957505
805,G,0.828,-0.920464724,-1.341050359,-1.363175576,-0.684593077,1.091311087,2.068408671,1.655701183,0.94819598
806,A,0.897,-1.181468983,-0.560118744,-0.200076617,0.03356413,0.669086837,0.670778752,0.04665288,0.574465191
807,J,0.276,-0.659460465,-0.169652937,-0.200076617,0.136158025,0.739457545,0.670778752,0.20755771,1.097688298
808,X,0.31,-1.442473242,-0.560118744,-1.363175576,-0.171623621,0.598716128,2.068408671,1.414343938,1.321926773
809,H,0.759,-1.181468983,-0.950584551,-0.781626097,-0.376811382,1.724647463,2.068408671,1.092534277,-0.397234859
810,L,0.034,-0.920464724,-0.950584551,-0.200076617,-0.274217487,0.317233295,0.670778752,0.448914956,-0.172996384
811,S,0.793,-0.659460465,-0.560118744,0.963022342,0.546533607,0.176491878,0.670778752,-1.321038178,0.723957512
812,A,0.517,-0.659460465,-0.560118744,-0.200076617,0.854315272,0.95056967,0.348248771,0.04665288,0.125988249
813,A,0.345,-0.659460465,0.22081287,0.381472862,0.854315282,0.387604003,-0.404321185,-0.355609196,1.022942146
814,B,0.034,-0.659460465,-0.169652937,0.381472862,0.136158095,0.809828254,0.993308733,0.288010125,-1.742665697
815,X,0.31,-0.398456206,0.22081287,0.963022342,0.854315302,0.10612117,0.240738777,-1.160133348,0.275480568
816,A,0.655,-0.659460465,-0.169652937,-0.200076617,-0.069029656,1.161681796,0.993308733,0.448914956,0.051242095
817,V,0.276,-0.398456206,0.22081287,0.963022342,0.751721436,0.387604003,0.240738777,0.04665288,-0.77096564
818,W,0.483,-0.920464724,-0.169652937,-0.781626097,-0.069029636,1.091311087,0.670778752,0.20755771,-1.294188745
819,W,0.966,-0.659460465,-0.560118744,0.381472862,0.23875203,0.809828254,0.670778752,-0.355609196,0.35022673
820,A,0.034,0.384556571,-0.169652937,0.381472862,1.162097008,0.669086837,0.88579874,-1.562395424,-0.098250216
821,X,0.793,-0.659460465,0.611278677,1.544571821,1.162097018,0.246862586,0.348248771,-0.677418857,-0.172996373
822,J,0.138,-0.659460465,-0.560118744,0.381472862,0.341345946,0.880198962,0.455758765,-0.516514026,-0.322488688
823,",",0.621,0.384556571,1.392210291,2.126121301,0.956909267,-0.175361664,0.240738777,-1.160133348,-1.66791953
824,A,0.966,-1.181468983,-1.341050359,-0.781626097,-0.069029576,1.372793921,1.315838714,0.20755771,-0.54672716
825,N,0.034,-0.920464724,-0.950584551,-0.781626097,0.03356432,0.10612117,0.133228783,0.127105295,-0.696219474
826,E,0.103,0.123552312,0.611278677,0.963022342,0.854315412,-1.371663706,-2.447011066,-1.884205085,-1.144696422
827,J,0.414,-0.137451947,0.611278677,0.381472862,1.264690963,0.457974712,-0.189301198,-0.596966442,0.499719054
828,A,0.966,-1.181468983,-0.950584551,-0.781626097,-0.581998963,0.52834542,0.670778752,0.288010125,1.022942161
829,J,0.793,-0.659460465,-0.560118744,-0.200076617,0.341346016,-0.245732372,-0.619341173,0.127105295,-0.397234839
830,U,0.379,0.384556571,0.611278677,1.544571821,1.880254306,0.246862586,-0.081791204,-1.9646575,0.948196005
831,Q,0.759,-0.659460465,-0.560118744,-0.781626097,0.649127692,0.52834542,0.563268758,-0.436061611,0.499719058
832,A,0.517,-0.920464724,-0.560118744,-0.200076617,0.546533817,-0.175361664,-0.081791204,0.20755771,2.368373008
833,X,0.966,-0.137451947,0.611278677,0.963022342,1.367284909,0.176491878,-0.404321185,-1.321038178,-2.191142625
834,C,0.483,-0.659460465,-0.560118744,-0.781626097,0.751721606,-0.245732372,0.240738777,0.04665288,0.499719061
835,A,0.034,1.167569348,-0.560118744,-0.200076617,1.367284929,-1.23092229,0.02571879,0.127105295,0.57446522
836,Z,0.793,-0.659460465,-0.169652937,-0.781626097,0.854315512,-0.175361664,-0.189301198,-0.355609196,-0.84571178
837,A,0.897,-0.659460465,-0.560118744,-0.200076617,0.443939981,-0.034620247,-0.081791204,0.127105295,0.27548059
838,A,0.034,0.123552312,0.611278677,0.963022342,1.675066615,0.52834542,-0.081791204,-1.401490593,0.723957539
839,X,0.655,-0.920464724,-0.560118744,-1.363175576,0.443940001,0.176491878,0.455758765,-0.275156781,0.200734434
840,P,0.897,-0.137451947,-0.169652937,0.963022342,0.443940011,0.880198962,-0.081791204,-0.516514026,0.424972909
841,D,0.621,0.384556571,1.001744484,0.381472862,1.059503333,0.317233295,0.02571879,-0.838323687,-1.518427196
842,J,0.793,1.167569348,1.001744484,2.126121301,1.57247277,-0.175361664,-0.941871154,-1.562395424,0.723957543
843,A,0.103,1.950582125,1.392210291,3.289220259,2.085442207,-0.245732372,-1.371911129,-1.723300254,-1.069950247
844,H,0.138,1.167569348,1.782676098,0.381472862,2.085442217,0.035750461,-0.941871154,-1.562395424,-0.621473297
845,K,0.103,1.950582125,0.611278677,2.126121301,2.085442227,-0.104990955,-0.619341173,-2.28646716,-1.518427192
846,F,0.897,0.64556083,1.392210291,0.381472862,1.264691153,0.317233295,-0.619341173,-0.838323687,-1.966904138
847,U,0.655,-0.398456206,-0.169652937,-0.781626097,1.162097278,0.176491878,-0.296811191,-0.918776102,-1.667919506
848,O,0.759,-0.398456206,-0.560118744,-0.200076617,0.649127862,0.317233295,-0.189301198,-0.596966442,-0.845711768
849,Q,0.034,-0.137451947,-0.169652937,-0.200076617,1.059503413,0.035750461,-0.619341173,-0.838323687,2.368373025
850,H,0.966,0.123552312,0.611278677,1.544571821,1.469878964,0.035750461,-0.511831179,-1.481943009,-0.247742502
851,A,0.103,0.123552312,1.001744484,2.126121301,1.982848401,-0.667956623,-1.049381148,-2.206014745,0.05124213
852,P,0.724,-0.659460465,-0.169652937,0.381472862,1.059503443,0.10612117,-0.296811191,-0.596966442,-0.546727132
853,U,0.103,0.123552312,-1.341050359,-1.363175576,2.598411733,-3.201302124,-2.984561035,-4.45868237,-1.368934868
854,A,0.103,0.64556083,0.611278677,1.544571821,1.469879004,-0.456844497,-0.619341173,-1.401490593,-1.518427183
855,U,0.034,-0.398456206,-0.169652937,-0.781626097,0.341346276,0.739457545,1.100818727,0.04665288,-0.322488655
856,A,0.138,0.384556571,-0.560118744,-0.200076617,0.341346286,-0.104990955,1.100818727,-0.436061611,-0.546727128
857,",",0.138,-0.920464724,-0.950584551,-0.781626097,-0.274217017,1.372793921,1.853388683,0.609819786,0.649211401
858,G,0.034,-0.137451947,0.22081287,-0.781626097,0.854315732,-0.245732372,0.563268758,-0.918776102,0.798703717
859,X,0.586,-1.181468983,-0.950584551,-0.781626097,-0.787186423,1.232052504,1.423348708,0.770724616,2.368373035
860,W,0.414,-0.920464724,-0.560118744,-0.781626097,-0.171623101,1.091311087,1.638368696,0.851177032,0.499719087
861,",",0.276,-0.659460465,-0.169652937,-0.200076617,0.03356468,0.669086837,1.208328721,0.20755771,0.574465246
862,W,0.793,-0.398456206,-0.169652937,2.126121301,0.546534117,-1.23092229,-0.081791204,-0.838323687,-0.24774249
863,",",0.103,-0.137451947,1.001744484,0.381472862,1.264691323,-0.738327331,-0.83436116,-1.562395424,-0.397234805
864,J,0.103,-0.137451947,0.611278677,0.381472862,0.443940251,-0.808698039,-0.404321185,-1.401490593,-0.770965593
865,Q,0.793,-0.137451947,0.611278677,0.381472862,0.443940261,-0.316103081,-0.189301198,-0.596966442,-0.845711751
866,R,0.517,-0.659460465,0.22081287,-0.781626097,-0.581998583,0.317233295,0.778288746,0.20755771,-1.144696382
867,Q,0.793,-0.920464724,0.22081287,-0.781626097,-0.274216917,0.457974712,0.993308733,0.04665288,-0.696219432
868,K,0.069,-0.920464724,-0.950584551,-0.781626097,-0.684592447,0.95056967,1.315838714,0.609819786,-0.098250168
869,Q,0.655,-0.659460465,-0.169652937,-0.781626097,-0.171623011,-0.034620247,0.88579874,0.20755771,-0.621473272
870,A,0.517,-0.920464724,-0.950584551,-0.781626097,-0.069029116,0.669086837,2.175918664,-0.355609196,0.125988307
871,A,0.138,0.123552312,0.22081287,-0.200076617,0.751721976,0.176491878,0.455758765,-1.240585763,-0.920457903
872,F,0.103,0.384556571,0.611278677,0.381472862,0.854315872,0.10612117,0.133228783,-1.481943009,2.368373048
873,H,0.103,-1.442473242,-1.341050359,-1.363175576,1.469879194,-3.060560708,0.02571879,-1.562395424,-0.247742479
874,O,0.103,-1.442473242,-1.341050359,3.289220259,0.443940351,-2.638336457,-0.296811191,-2.045109915,-1.518427163
875,A,0.517,0.906565089,-0.169652937,0.381472862,0.546534247,0.246862586,-0.296811191,-0.033799535,0.798703734
876,A,0.034,-0.137451947,-0.169652937,0.963022342,0.2387526,0.809828254,0.88579874,-0.194704366,0.499719103
877,A,0.586,-0.659460465,-0.560118744,-0.200076617,0.136158725,1.161681796,0.993308733,0.127105295,2.368373053
878,R,0.483,-0.398456206,-0.560118744,-0.200076617,0.443940391,1.161681796,0.670778752,0.127105295,2.368373054
879,J,0.759,-0.659460465,-0.560118744,-0.200076617,-0.069029026,1.232052504,0.993308733,0.448914956,2.368373055
880,U,0.069,-0.398456206,-0.169652937,-0.200076617,0.649128182,0.809828254,1.208328721,-0.355609196,0.873449897
881,W,0.103,0.64556083,1.782676098,0.963022342,1.77766093,-0.245732372,-2.55452106,-2.366919576,-0.845711735
882,A,0.034,-0.659460465,-0.560118744,-0.781626097,-0.376810652,1.302423212,0.778288746,0.690272201,-0.098250154
883,R,0.172,-1.181468983,-0.560118744,-0.781626097,-0.171622871,1.232052504,1.530858702,0.609819786,-0.247742469
884,H,0.276,-0.920464724,-0.950584551,-0.781626097,-0.274216747,1.161681796,0.563268758,0.931629447,-0.247742468
885,P,0.034,-0.659460465,-0.560118744,-0.200076617,-0.376810622,0.809828254,0.563268758,0.368462541,-1.966904099
886,K,0.414,-0.659460465,-0.560118744,-1.363175576,-0.581998383,1.161681796,0.88579874,0.770724616,2.368373062
887,P,0.138,-0.920464724,-0.560118744,-0.781626097,-0.069028946,1.232052504,0.240738777,0.20755771,-0.920457887
888,K,0.517,-0.398456206,-0.950584551,-0.781626097,-0.069028936,1.161681796,0.670778752,0.690272201,0.424972957
889,V,0.586,-0.659460465,-0.560118744,-0.200076617,0.03356496,1.091311087,0.670778752,0.288010125,-0.471980937
890,A,0.621,-0.398456206,-0.169652937,-0.781626097,-0.069028916,1.161681796,0.240738777,0.448914956,0.350226801
891,R,0.034,-0.920464724,-0.950584551,-0.781626097,0.136158865,0.598716128,0.348248771,0.20755771,0.499719118
892,D,0.414,0.123552312,1.001744484,0.381472862,1.162097728,0.035750461,0.02571879,-0.918776102,0.649211436
893,R,0.414,-0.398456206,0.22081287,-0.781626097,0.546534427,0.246862586,-0.081791204,-0.355609196,0.723957594
894,",",0.379,-0.398456206,0.22081287,-0.200076617,0.854316092,0.246862586,0.348248771,-0.757871272,0.649211438
895,Q,0.966,0.64556083,1.782676098,0.381472862,1.264691643,0.10612117,-0.619341173,-1.321038178,0.499719122
896,L,0.034,0.906565089,1.001744484,0.381472862,1.162097768,0.317233295,0.02571879,-0.918776102,0.723957597
897,A,0.034,-0.659460465,-0.169652937,0.381472862,0.649128352,0.317233295,-0.081791204,-0.436061611,-0.397234771
898,",",0.276,-0.920464724,-0.950584551,-0.781626097,-0.479404377,1.372793921,0.88579874,0.690272201,0.424972967
899,R,0.621,-0.659460465,-0.560118744,-0.200076617,-0.479404367,-0.808698039,0.993308733,-0.114251951,2.368373075
900,A,0.621,-0.659460465,-0.560118744,-0.200076617,-0.171622701,0.880198962,0.778288746,0.20755771,-0.845711716
901,P,0.034,-0.659460465,-0.560118744,-0.781626097,-0.376810462,0.880198962,1.853388683,0.690272201,-0.322488609
902,A,0.828,-0.398456206,1.001744484,0.381472862,0.03356509,0.176491878,0.133228783,0.368462541,0.275480655
903,Q,0.517,-0.659460465,-0.560118744,-0.200076617,-0.069028786,0.809828254,0.778288746,-0.194704366,0.424972972
904,W,0.966,-0.659460465,-0.560118744,-0.200076617,-0.581998203,0.880198962,0.563268758,0.609819786,2.36837308
905,F,0.621,-0.398456206,1.782676098,-0.200076617,0.23875289,-0.456844497,0.240738777,0.127105295,0.051242184
906,K,0.414,-1.181468983,-0.950584551,-1.363175576,-0.684592067,1.513535337,1.530858702,1.092534277,-0.397234762
907,R,0.586,-0.398456206,0.611278677,-0.200076617,-0.069028746,0.246862586,-0.189301198,-0.033799535,-0.397234761
908,A,0.034,-0.920464724,-0.560118744,-0.781626097,-0.684592047,-0.245732372,0.670778752,0.529367371,0.125988345
909,Q,0.897,-0.659460465,-0.950584551,-0.200076617,-0.274216497,-0.175361664,0.88579874,-0.355609196,-0.621473232
910,W,0.414,-0.137451947,-0.169652937,0.381472862,0.341346826,-1.512405123,1.638368696,-0.596966442,0.051242189
911,J,0.793,-0.137451947,0.22081287,0.381472862,0.03356518,-0.316103081,0.133228783,-0.436061611,-0.471980915
912,S,0.276,-0.398456206,0.22081287,0.381472862,0.03356519,0.387604003,0.02571879,0.448914956,0.125988349
913,K,0.621,-0.920464724,-0.950584551,-1.363175576,-0.684591997,1.372793921,1.745878689,1.333891523,-0.397234755
914,L,0.724,-0.659460465,-0.169652937,-0.200076617,-0.274216447,-0.104990955,0.670778752,0.127105295,0.574465299
915,R,0.138,0.384556571,1.392210291,1.544571821,1.059504073,-0.738327331,0.02571879,-1.401490593,-0.696219384
916,Q,0.414,-0.920464724,0.22081287,-0.200076617,0.751722426,0.10612117,-1.479421122,0.609819786,-0.546727068
917,H,0.414,0.64556083,1.001744484,0.963022342,0.751722436,-0.456844497,-0.189301198,-0.516514026,-1.144696331
918,X,0.793,-0.137451947,1.001744484,0.963022342,0.443940791,0.176491878,0.133228783,-0.918776102,-0.098250118
919,A,0.034,-0.137451947,-0.169652937,1.544571821,-0.069028626,-0.175361664,0.455758765,-0.596966442,1.172434568
920,X,0.207,-0.398456206,-0.560118744,-0.200076617,0.546534697,0.598716128,0.993308733,0.04665288,0.051242199
921,D,0.103,1.167569348,1.001744484,0.381472862,1.264691903,-0.386473789,-1.049381148,-1.481943009,-1.593173274
922,J,0.034,-1.442473242,-1.341050359,0.381472862,1.059504143,0.95056967,2.175918664,1.494796353,0.873449939
923,",",0.034,-0.137451947,0.611278677,0.963022342,1.059504153,0.317233295,0.240738777,-1.079680933,-0.845711693
